"activityName" "subjectId" "tBodyAcc_mean_X" "tBodyAcc_mean_Y" "tBodyAcc_mean_Z" "tGravityAcc_mean_X" "tGravityAcc_mean_Y" "tGravityAcc_mean_Z" "tBodyAccJerk_mean_X" "tBodyAccJerk_mean_Y" "tBodyAccJerk_mean_Z" "tBodyGyro_mean_X" "tBodyGyro_mean_Y" "tBodyGyro_mean_Z" "tBodyGyroJerk_mean_X" "tBodyGyroJerk_mean_Y" "tBodyGyroJerk_mean_Z" "tBodyAccMag_mean" "tGravityAccMag_mean" "tBodyAccJerkMag_mean" "tBodyGyroMag_mean" "tBodyGyroJerkMag_mean" "fBodyAcc_mean_X" "fBodyAcc_mean_Y" "fBodyAcc_mean_Z" "fBodyAccJerk_mean_X" "fBodyAccJerk_mean_Y" "fBodyAccJerk_mean_Z" "fBodyGyro_mean_X" "fBodyGyro_mean_Y" "fBodyGyro_mean_Z" "fBodyAccMag_mean" "fBodyBodyAccJerkMag_mean" "fBodyBodyGyroMag_mean" "fBodyBodyGyroJerkMag_mean" "tBodyAcc_std_X" "tBodyAcc_std_Y" "tBodyAcc_std_Z" "tGravityAcc_std_X" "tGravityAcc_std_Y" "tGravityAcc_std_Z" "tBodyAccJerk_std_X" "tBodyAccJerk_std_Y" "tBodyAccJerk_std_Z" "tBodyGyro_std_X" "tBodyGyro_std_Y" "tBodyGyro_std_Z" "tBodyGyroJerk_std_X" "tBodyGyroJerk_std_Y" "tBodyGyroJerk_std_Z" "tBodyAccMag_std" "tGravityAccMag_std" "tBodyAccJerkMag_std" "tBodyGyroMag_std" "tBodyGyroJerkMag_std" "fBodyAcc_std_X" "fBodyAcc_std_Y" "fBodyAcc_std_Z" "fBodyAccJerk_std_X" "fBodyAccJerk_std_Y" "fBodyAccJerk_std_Z" "fBodyGyro_std_X" "fBodyGyro_std_Y" "fBodyGyro_std_Z" "fBodyAccMag_std" "fBodyBodyAccJerkMag_std" "fBodyBodyGyroMag_std" "fBodyBodyGyroJerkMag_std"
WALKING_DOWNSTAIRS " 6" 2.770453e-01 -1.953684e-02 -1.072094e-01  9.285315e-01 -2.140463e-01 -3.079817e-03 1.036813e-01  9.876858e-03 -9.324706e-03 -9.608374e-02 -3.417822e-02  8.700126e-02 -2.564522e-02 -7.680899e-02 -3.722287e-02  3.337547e-01  3.337547e-01  1.038451e-01  1.426778e-02 -8.293669e-02  3.283085e-01  3.397712e-01 -2.776026e-01  1.365550e-01  1.372025e-01 -2.830862e-01  6.337161e-02 -1.303275e-01  1.528452e-01  3.959580e-01  2.438343e-01 -1.437354e-02 -1.327054e-01  3.836816e-01  3.601650e-01 -3.202042e-01 -9.544063e-01 -9.335776e-01 -9.343788e-01  1.652711e-01  2.765440e-01 -3.368173e-01 -1.983039e-01 -1.892296e-01 -9.407979e-02  3.933880e-02 -1.935084e-01  1.932065e-01  3.736119e-01  3.736119e-01  2.095022e-01 -4.262768e-02 -1.112284e-01  4.033698e-01  2.832478e-01 -4.060143e-01  8.865151e-02  3.412424e-01 -3.890570e-01 -2.867249e-01 -2.354710e-01 -2.756673e-01  1.446228e-01  1.548089e-01 -2.423539e-01 -1.457335e-01
WALKING_DOWNSTAIRS " 7" 2.803071e-01 -1.663324e-02 -9.693831e-02  9.306236e-01 -1.298717e-01 -1.549355e-01 9.689262e-02 -1.910611e-02 -1.603904e-02 -1.054096e-01 -4.971746e-02  1.168948e-01 -5.972735e-02 -3.819043e-02 -7.894693e-02  1.987953e-02  1.987953e-02 -1.703196e-01 -1.887408e-01 -3.992300e-01  4.434283e-02 -1.453023e-01 -1.392162e-01 -3.052267e-02 -3.162365e-01 -2.964949e-01 -3.393015e-01 -2.144431e-01 -2.996003e-01  2.189111e-01  6.738989e-02 -2.550451e-01 -2.890967e-01  6.608156e-02 -1.381791e-01 -6.364024e-02 -9.648760e-01 -9.526787e-01 -9.287565e-01  2.850339e-02 -2.962797e-01 -3.471078e-01 -4.077441e-01 -2.926261e-01 -4.010514e-01 -5.107310e-01 -2.995202e-01 -4.252004e-01  2.145440e-01  2.145440e-01  9.018363e-02 -2.597516e-01 -2.947787e-01  7.301108e-02 -1.901871e-01 -1.001215e-01 -4.262891e-03 -3.243786e-01 -3.977745e-01 -4.327310e-01 -3.517177e-01 -4.951201e-01  2.144410e-02  1.078568e-01 -3.969097e-01 -3.535447e-01
WALKING_DOWNSTAIRS " 8" 2.834841e-01 -2.110587e-02 -1.075981e-01  9.140235e-01 -1.876102e-01 -1.418179e-01 1.189381e-01 -3.801938e-02 -3.943562e-02 -1.211896e-01 -5.007602e-02  1.141439e-01 -3.492835e-02 -5.349697e-02 -8.679033e-02  1.765993e-01  1.765993e-01  2.626285e-01  9.934297e-02 -1.261891e-01  1.365902e-01  3.884128e-01  1.595898e-01  2.148414e-01  2.206397e-01  5.860969e-02 -1.307404e-01  1.160909e-01  2.774981e-02  3.016268e-01  3.315285e-01 -3.627297e-04 -1.251796e-01  2.413935e-02  3.438263e-01  1.337170e-01 -9.457666e-01 -9.415809e-01 -8.971900e-01  2.501437e-01  2.881407e-01 -1.351363e-02 -2.584309e-01  2.431312e-02 -1.295652e-01 -2.678879e-01 -7.045265e-02 -1.896044e-01  1.313379e-01  1.313379e-01  2.534083e-01 -4.662919e-02 -1.574849e-01 -2.604633e-02  2.321841e-01  2.149148e-02  1.726590e-01  2.739438e-01 -8.466742e-02 -3.027351e-01 -4.613563e-02 -2.682534e-01 -1.561411e-01  1.347347e-01 -2.555903e-01 -2.629845e-01
WALKING_DOWNSTAIRS " 9" 2.959234e-01 -2.039943e-02 -9.102788e-02  9.384178e-01 -3.523046e-02 -8.227617e-02 1.301930e-01 -2.068660e-02  2.625689e-03 -9.163830e-02 -7.125988e-02  1.168044e-01 -9.459120e-02 -5.976083e-02 -6.780806e-02  1.458864e-01  1.458864e-01 -1.623761e-01 -1.689214e-01 -4.690284e-01  1.031285e-01 -1.831205e-01 -1.037058e-01 -6.453543e-02 -3.136430e-01 -2.936778e-01 -3.250429e-01 -3.125122e-01 -2.506866e-01  2.222039e-01  7.168779e-03 -3.475402e-01 -4.631721e-01  2.133923e-01 -2.083107e-01 -7.715300e-03 -9.521412e-01 -9.363066e-01 -8.766413e-01  1.762334e-02 -3.094425e-01 -3.595134e-01 -3.964292e-01 -3.407652e-01 -2.796852e-01 -5.096693e-01 -4.486025e-01 -4.172396e-01  2.651201e-01  2.651201e-01  3.990782e-02 -3.223315e-01 -4.558554e-01  2.504888e-01 -2.735614e-01 -3.494949e-02  9.382243e-03 -3.559818e-01 -4.253774e-01 -4.235588e-01 -3.642826e-01 -3.565615e-01  8.886717e-02  7.055261e-02 -4.241707e-01 -4.851589e-01
WALKING_DOWNSTAIRS "10" 2.904016e-01 -2.000508e-02 -1.108486e-01  9.398074e-01 -6.461608e-02  4.187154e-02 1.009594e-01  1.078249e-02  1.526172e-04 -1.248396e-01 -1.067425e-01  7.244337e-02 -6.437640e-02 -4.893781e-02 -7.204131e-02  2.508438e-01  2.508438e-01  5.070102e-02 -2.384680e-02 -4.018543e-01  2.156653e-01  9.046604e-03 -1.577284e-01  1.814191e-01 -1.195043e-01 -2.406790e-01 -2.143503e-01 -2.724957e-01  3.913668e-02  2.201157e-01  1.569780e-01 -3.123475e-01 -4.841965e-01  2.957335e-01  4.079154e-03 -1.835576e-01 -9.392676e-01 -9.370038e-01 -9.020852e-01  2.232758e-01 -1.050204e-01 -3.181884e-01 -3.047454e-01 -3.114075e-01 -3.530218e-02 -4.169861e-01 -4.716510e-01 -2.271374e-01  1.569982e-01  1.569982e-01  1.108772e-01 -2.803829e-01 -4.941058e-01  3.249577e-01 -6.333377e-02 -2.686862e-01  1.569127e-01 -1.533558e-01 -3.961479e-01 -3.395144e-01 -3.432370e-01 -1.503916e-01 -6.167428e-02  3.802667e-02 -3.877801e-01 -5.449885e-01
WALKING_DOWNSTAIRS "11" 2.916056e-01 -1.780977e-02 -1.110701e-01  9.417464e-01 -2.003219e-01  1.323717e-01 8.971687e-02  2.522742e-02 -2.252089e-02 -1.250687e-01 -2.627753e-02  5.752446e-02 -2.209163e-02 -5.202730e-02 -3.730484e-02  1.262277e-01  1.262277e-01 -1.982061e-01 -1.978834e-01 -5.992948e-01  3.519372e-02  2.475081e-02 -3.776248e-01 -1.204630e-01 -1.774792e-01 -5.302255e-01 -3.187770e-01 -5.282545e-01 -2.734591e-01  9.028076e-02 -9.745500e-02 -4.561701e-01 -6.683405e-01  1.424566e-01  7.081227e-02 -3.240269e-01 -9.544975e-01 -9.263105e-01 -9.258149e-01 -8.342127e-02 -1.268167e-01 -5.797105e-01 -3.740690e-01 -4.959117e-01 -3.189596e-01 -5.343749e-01 -6.845933e-01 -4.805592e-01  5.077437e-02  5.077437e-02 -1.270172e-01 -3.393498e-01 -6.777506e-01  1.799068e-01  2.627772e-02 -3.486266e-01 -1.283416e-01 -1.304438e-01 -6.289027e-01 -3.977228e-01 -4.811275e-01 -3.972205e-01 -1.371231e-01 -1.736618e-01 -3.805594e-01 -7.142297e-01
WALKING_DOWNSTAIRS "12" 2.815211e-01 -1.808427e-02 -1.095559e-01  9.498620e-01 -1.787022e-01 -5.610506e-02 6.215003e-02 -1.192892e-02  4.852624e-03 -1.125316e-01 -4.273367e-02  8.954350e-02 -2.646690e-02 -6.091772e-02 -6.532400e-02  1.831394e-02  1.831394e-02 -1.070910e-01 -2.133515e-01 -4.428311e-01  2.350493e-02  1.505100e-01 -4.021212e-01 -7.014723e-03  6.394069e-03 -4.516143e-01 -1.788562e-01 -4.206315e-01 -2.127674e-01  1.480173e-01  7.699684e-02 -3.449384e-01 -4.582275e-01  4.240849e-02  1.108353e-01 -4.250174e-01 -9.595040e-01 -9.432984e-01 -9.353993e-01  6.319144e-03  6.292167e-02 -4.986558e-01 -3.621431e-01 -4.762877e-01 -3.378067e-01 -2.786082e-01 -5.174791e-01 -3.652322e-01  9.726083e-02  9.726083e-02  6.557813e-02 -3.204586e-01 -4.524499e-01  4.833471e-02  1.674951e-02 -4.873901e-01 -7.231143e-02  5.151231e-02 -5.444614e-01 -4.223632e-01 -5.189231e-01 -4.485130e-01 -1.051250e-01  4.206313e-02 -4.235540e-01 -4.867804e-01
WALKING_DOWNSTAIRS "13" 2.949076e-01 -1.437238e-02 -1.019939e-01  9.418756e-01 -2.115551e-01 -9.508203e-02 1.017045e-01 -7.518682e-03 -2.529777e-02 -1.226722e-01 -2.372057e-02  1.112842e-01 -6.471998e-02 -6.694141e-02 -5.120205e-02 -2.946343e-02 -2.946343e-02 -1.279261e-01 -1.021145e-01 -3.235524e-01 -7.266027e-02 -3.645352e-02 -1.511787e-01 -1.148516e-01 -2.078123e-01 -2.761380e-01 -3.196771e-01 -1.338289e-01 -2.129067e-01  5.287919e-02 -2.821567e-02 -2.061217e-01 -2.663999e-01 -6.815636e-02 -3.212525e-02 -1.583331e-01 -9.526431e-01 -9.285444e-01 -8.939630e-01 -7.409080e-02 -1.490278e-01 -3.170466e-01 -4.170142e-01 -1.988482e-01 -3.227741e-01 -4.637367e-01 -2.591632e-01 -3.670895e-01 -1.560982e-02 -1.560982e-02 -4.339598e-02 -2.367626e-01 -2.764915e-01 -6.804362e-02 -9.244442e-02 -2.333152e-01 -1.147450e-01 -1.417751e-01 -3.565795e-01 -4.521904e-01 -2.496603e-01 -4.270083e-01 -2.109128e-01 -7.098938e-02 -4.005601e-01 -3.430949e-01
WALKING_DOWNSTAIRS "14" 2.934221e-01 -2.001414e-02 -9.283302e-02  8.162964e-01 -2.642547e-01 -3.925559e-01 4.286316e-02  2.913394e-02  1.049526e-02 -1.470797e-02 -9.452884e-02  3.533445e-02 -1.086204e-01 -7.405898e-02 -6.159788e-02  1.855377e-01  1.855377e-01  3.536014e-02  1.663400e-01 -2.751209e-01  2.125416e-02  3.714825e-01  2.807360e-01 -3.378205e-02  1.647751e-01 -2.487898e-02 -2.953155e-01  1.320823e-02  4.924144e-01  4.719052e-01  1.862235e-01 -7.875684e-02 -2.547471e-01  1.783134e-02  3.788705e-01  4.515761e-01 -9.190988e-01 -9.207259e-01 -8.795653e-01  1.295975e-02  1.927918e-01 -1.336341e-01 -3.545516e-01  5.699022e-02  3.561986e-01 -5.370021e-01 -2.843180e-01  9.138576e-02  4.284059e-01  4.284059e-01  1.947088e-01 -6.651446e-02 -2.747440e-01  1.408261e-02  2.936339e-01  4.275638e-01 -3.023964e-02  1.387380e-01 -2.448571e-01 -3.788829e-01  7.413912e-02  1.827947e-01  1.786846e-01  1.942634e-01 -2.239274e-01 -3.568494e-01
WALKING_DOWNSTAIRS "15" 2.801989e-01 -5.630478e-03 -1.105261e-01  9.323022e-01 -1.674623e-01  7.888224e-02 7.114572e-02  1.511590e-02 -1.002129e-02 -1.366187e-01 -3.467557e-02  7.117582e-02 -4.825321e-02 -4.954155e-02 -3.392131e-02  3.204494e-01  3.204494e-01 -3.726661e-02 -1.216863e-01 -5.094666e-01  2.353098e-01  1.675181e-01 -2.598122e-01  6.196875e-02 -2.697694e-02 -3.453765e-01 -2.273596e-01 -4.023323e-01 -1.831948e-01  3.311502e-01  1.584133e-01 -3.738986e-01 -5.653961e-01  4.064711e-01  1.865324e-01 -2.819822e-01 -9.428065e-01 -9.256859e-01 -9.340083e-01  1.345938e-01  1.580592e-02 -4.040056e-01 -3.186925e-01 -3.732082e-01 -2.506481e-01 -4.559808e-01 -5.749641e-01 -3.945422e-01  3.532040e-01  3.532040e-01  1.596317e-01 -2.842497e-01 -5.636401e-01  4.663257e-01  1.199936e-01 -3.574076e-01  1.080627e-01 -7.228602e-03 -4.615991e-01 -3.516300e-01 -3.609728e-01 -3.436733e-01  1.531242e-01  1.505078e-01 -3.493872e-01 -5.934724e-01
WALKING_DOWNSTAIRS "16" 2.955868e-01 -1.838986e-02 -1.198737e-01  9.178184e-01 -5.848327e-02 -2.253825e-01 9.078571e-02 -1.481145e-02 -2.931226e-02 -2.253734e-02 -6.826479e-02  8.353801e-02 -1.039040e-01 -5.676866e-02 -6.121369e-02  1.910798e-01  1.910798e-01 -1.659088e-01 -3.098204e-01 -5.908966e-01  3.682635e-02 -1.345984e-01 -4.769426e-02 -1.554449e-01 -2.899579e-01 -2.419741e-01 -4.208440e-01 -4.795130e-01 -3.750006e-01  1.140321e-01 -7.456591e-02 -4.882539e-01 -5.896632e-01  2.072520e-01 -1.469938e-01  1.143539e-02 -9.577851e-01 -9.554878e-01 -9.105889e-01 -1.011869e-01 -2.616848e-01 -3.033816e-01 -4.541885e-01 -5.283293e-01 -4.446363e-01 -6.236760e-01 -5.834218e-01 -5.406335e-01  1.191837e-01  1.191837e-01 -7.834989e-02 -4.223153e-01 -5.958222e-01  2.661155e-01 -2.086806e-01 -3.797162e-02 -1.256828e-01 -2.815074e-01 -3.640267e-01 -4.703735e-01 -5.652140e-01 -5.211008e-01 -5.341372e-02 -9.196234e-02 -4.799398e-01 -6.334798e-01
WALKING_DOWNSTAIRS "17" 2.939183e-01 -1.673594e-02 -8.924327e-02  9.288176e-01 -1.510771e-01 -1.609630e-01 1.182509e-01 -1.138262e-02 -9.398381e-03  6.777284e-02 -1.235172e-01  1.628787e-02 -1.077700e-01 -3.817024e-02 -5.825188e-02  1.489511e-01  1.489511e-01 -2.216317e-01 -2.326418e-01 -5.403258e-01 -2.262392e-02 -1.302725e-01 -3.180819e-01 -2.150920e-01 -3.512684e-01 -4.986685e-01 -3.164130e-01 -4.511269e-01 -4.033804e-01  5.806805e-02 -1.886804e-01 -4.094388e-01 -5.773489e-01  1.877198e-01 -6.078920e-02 -2.310642e-01 -9.500262e-01 -9.465767e-01 -9.010978e-01 -1.034365e-01 -3.040635e-01 -5.363316e-01 -3.704369e-01 -4.592820e-01 -4.684630e-01 -5.268018e-01 -5.721447e-01 -5.427706e-01  9.140768e-02  9.140768e-02 -2.065767e-01 -3.526873e-01 -5.923195e-01  2.589417e-01 -8.605274e-02 -2.454135e-01 -7.187670e-02 -2.989311e-01 -5.730437e-01 -3.931947e-01 -4.693904e-01 -5.409495e-01 -6.188768e-02 -2.365385e-01 -4.288687e-01 -6.433992e-01
WALKING_DOWNSTAIRS "18" 2.884395e-01 -1.686669e-02 -1.033908e-01  9.322775e-01 -2.258091e-01 -4.936367e-02 8.090440e-02 -7.570694e-04 -1.417699e-02 -5.765487e-02 -6.362143e-02  9.874717e-02 -8.365666e-02 -5.091203e-02 -5.705918e-02 -2.935320e-01 -2.935320e-01 -4.665160e-01 -3.810228e-01 -7.016631e-01 -3.500868e-01 -3.090496e-01 -5.058244e-01 -4.127283e-01 -4.659827e-01 -6.221359e-01 -4.892323e-01 -6.415276e-01 -4.470307e-01 -2.419735e-01 -3.833987e-01 -6.047354e-01 -7.442360e-01 -3.026346e-01 -2.542140e-01 -4.186101e-01 -9.604049e-01 -9.329622e-01 -9.216617e-01 -3.872239e-01 -4.470339e-01 -6.512467e-01 -5.024730e-01 -6.172308e-01 -4.836583e-01 -6.767162e-01 -7.526086e-01 -6.056554e-01 -2.299342e-01 -2.299342e-01 -3.825173e-01 -5.079955e-01 -7.441595e-01 -2.855359e-01 -2.737982e-01 -4.182586e-01 -4.160505e-01 -4.645461e-01 -6.787511e-01 -5.139471e-01 -6.077580e-01 -5.439961e-01 -3.442994e-01 -3.865651e-01 -5.338449e-01 -7.634308e-01
WALKING_DOWNSTAIRS "19" 2.626881e-01 -1.459423e-02 -1.336952e-01  8.819409e-01 -2.150180e-01 -1.261469e-01 7.309303e-02 -3.868721e-02 -9.552025e-03 -2.057754e-01  2.747076e-02  1.639625e-01 -3.374296e-02 -3.946126e-02 -5.455656e-02  6.446043e-01  6.446043e-01  4.344904e-01  4.180046e-01  8.758166e-02  5.370120e-01  4.944578e-01  1.106592e-01  4.743173e-01  2.767169e-01  5.959058e-02  4.749624e-01  1.470831e-01  2.106731e-01  5.866376e-01  5.384048e-01  2.039798e-01 -2.290453e-02  6.269171e-01  5.148164e-01  4.932245e-02 -8.997261e-01 -9.178809e-01 -8.993631e-01  5.442730e-01  3.553067e-01 -2.001111e-02  2.676572e-01  4.831477e-02 -3.140835e-02  1.791486e-01 -1.462992e-02  1.166462e-01  4.134724e-01  4.134724e-01  4.506121e-01  2.378212e-01 -4.389850e-02  6.585065e-01  4.279288e-01 -7.836350e-02  4.768039e-01  3.497713e-01 -9.839301e-02  1.966133e-01 -2.848957e-02 -2.158922e-01  8.286306e-02  3.163464e-01  3.203667e-02 -1.432545e-01
WALKING_DOWNSTAIRS "20" 2.961444e-01 -9.641208e-03 -1.046029e-01  9.197266e-01 -2.774197e-01 -2.825916e-02 6.950311e-02  4.364496e-03 -2.534821e-03 -1.113677e-01  1.390234e-02  1.039005e-01 -4.525031e-02 -5.773715e-02 -6.153128e-02  2.218516e-01  2.218516e-01 -6.126998e-02  9.384194e-02 -2.681834e-01 -3.433100e-02  5.241877e-01 -1.880988e-01 -1.993604e-01  2.058290e-01 -3.562202e-01 -6.295726e-02 -1.380979e-01  2.570378e-01  1.518877e-01  1.379172e-02 -1.005661e-01 -3.116685e-01  7.450988e-02  6.169370e-01 -1.609385e-01 -9.404581e-01 -9.085772e-01 -9.196935e-01 -1.356996e-01  2.896710e-01 -3.815034e-01 -2.049396e-01 -1.467942e-01  1.597235e-01 -2.492351e-01 -3.345688e-01  3.078546e-03  1.726364e-01  1.726364e-01  4.671858e-02 -3.057624e-02 -2.755919e-01  1.130334e-01  5.601913e-01 -2.139168e-01 -1.472786e-01  2.931195e-01 -4.052949e-01 -2.533656e-01 -1.599614e-01  1.830508e-02  2.421746e-04  7.903798e-02 -1.516820e-01 -2.816573e-01
WALKING_DOWNSTAIRS "21" 3.014610e-01 -1.731954e-02 -9.816866e-02  8.726832e-01 -3.566733e-01 -1.878703e-01 9.014529e-02 -2.139985e-02 -1.255511e-02 -1.263880e-01  1.621453e-02  1.486100e-01 -7.264618e-02 -7.359522e-02 -7.884365e-02  2.457717e-01  2.457717e-01 -8.022418e-02 -1.848500e-01 -4.528287e-01  1.043235e-01  1.811380e-01 -7.697131e-02 -3.778947e-02 -1.073063e-01 -1.968383e-01 -3.667488e-01 -3.088799e-01 -2.382217e-01  2.398959e-01  1.124426e-01 -4.063923e-01 -4.908049e-01  2.243435e-01  3.013364e-01 -7.178936e-02 -9.401948e-01 -9.401118e-01 -9.163246e-01  2.146557e-03 -7.960098e-02 -2.460619e-01 -4.421486e-01 -3.537335e-01 -3.497595e-01 -5.496483e-01 -4.424268e-01 -4.283377e-01  2.643419e-01  2.643419e-01  9.523394e-02 -3.884203e-01 -5.091309e-01  2.669878e-01  2.778943e-01 -1.450817e-01 -4.638679e-02 -1.131619e-01 -2.932376e-01 -4.697901e-01 -3.884187e-01 -4.507721e-01  7.912714e-02  6.320531e-02 -4.844900e-01 -5.716668e-01
WALKING_DOWNSTAIRS "22" 2.844590e-01 -1.979994e-02 -1.074158e-01  9.218206e-01 -2.222152e-01  4.129880e-02 1.015846e-01  2.111261e-02  1.124990e-02 -7.796112e-02 -6.971545e-02  5.007088e-02 -9.017445e-02 -3.551714e-02 -4.814602e-02  3.309992e-01  3.309992e-01 -1.797846e-02 -1.613333e-01 -4.595797e-01  1.953484e-01  2.257666e-01 -3.227957e-01  3.833642e-02 -3.091553e-03 -4.195343e-01 -9.543493e-02 -5.250068e-01 -1.949157e-01  1.555269e-01  2.247835e-02 -3.384173e-01 -5.835105e-01  3.486182e-01  2.398123e-01 -3.257227e-01 -9.412423e-01 -9.458244e-01 -9.065940e-01  8.691398e-02  1.986133e-02 -4.778066e-01 -2.373492e-01 -5.503032e-01 -2.804180e-01 -2.648480e-01 -6.402801e-01 -3.587621e-01  1.332675e-01  1.332675e-01 -3.376410e-02 -2.639220e-01 -6.176594e-01  4.028920e-01  1.674097e-01 -3.832427e-01  4.046185e-02 -2.702944e-02 -5.358938e-01 -2.845324e-01 -5.703399e-01 -3.773190e-01 -5.752026e-02 -1.185303e-01 -3.418637e-01 -6.974514e-01
WALKING_DOWNSTAIRS "23" 2.898974e-01 -1.621115e-02 -9.881237e-02  9.237114e-01 -1.100288e-01 -1.536715e-01 5.780106e-02  3.750052e-02 -9.827171e-04 -5.782302e-02 -8.530775e-02  9.536025e-02 -1.177258e-01 -3.528916e-02 -2.932550e-02  1.272111e-01  1.272111e-01  1.129825e-01  3.909155e-02 -4.631178e-02  2.054282e-01  9.594329e-02  2.805189e-01  2.015429e-01 -7.245046e-02  1.577757e-01 -2.147307e-01  3.288170e-01 -1.412669e-01  3.648300e-01  3.350097e-01  1.508257e-01  7.467546e-02  4.413928e-02  1.082590e-01  2.298987e-01 -9.507908e-01 -9.390125e-01 -9.058883e-01  1.989471e-01 -8.833012e-02  3.101571e-02 -4.161330e-01  2.138256e-01 -2.087025e-01 -3.230157e-01  1.466501e-01 -3.678696e-01  2.303640e-01  2.303640e-01  2.920872e-01  5.399729e-02  5.949085e-02 -2.829625e-02  4.322837e-02  9.479410e-02  8.195872e-02 -1.776978e-01 -9.851956e-02 -4.825983e-01  1.260523e-01 -3.058967e-01 -4.539303e-02  2.244805e-01 -2.189304e-01 -3.985738e-02
WALKING_DOWNSTAIRS "24" 2.886312e-01 -1.457303e-02 -1.048188e-01  9.508834e-01 -1.283267e-01 -1.401232e-01 8.026198e-02 -4.473163e-03 -8.469159e-03 -8.670690e-02 -5.423002e-02  1.119737e-01 -9.141450e-02 -2.917663e-02 -4.120554e-02 -7.376992e-02 -7.376992e-02 -2.631069e-01 -3.049658e-01 -4.971522e-01 -2.223243e-01 -8.618298e-02 -1.738251e-01 -3.761758e-01 -2.258244e-01 -2.500002e-01 -2.724692e-01 -4.334754e-01 -3.962866e-01 -2.317016e-02 -2.008301e-01 -3.742987e-01 -4.744499e-01 -8.273248e-02 -1.026073e-01 -2.055664e-01 -9.618453e-01 -9.414790e-01 -9.422077e-01 -3.372189e-01 -1.692919e-01 -2.902394e-01 -4.319191e-01 -4.846735e-01 -4.910772e-01 -3.584446e-01 -5.193267e-01 -4.786909e-01 -2.248391e-02 -2.248391e-02 -1.435020e-01 -3.636949e-01 -4.591599e-01 -3.490859e-02 -1.691911e-01 -2.915538e-01 -3.559306e-01 -1.636268e-01 -3.285700e-01 -4.848947e-01 -5.234127e-01 -5.732819e-01 -1.752917e-01 -8.275549e-02 -4.701473e-01 -4.780305e-01
WALKING_DOWNSTAIRS "25" 2.913297e-01 -2.101705e-02 -1.071924e-01  9.296275e-01 -7.242702e-02  2.187960e-01 1.106569e-01 -1.954166e-02 -1.133488e-02  2.991129e-03 -1.011151e-01  9.807502e-02 -1.279524e-01 -4.152033e-02 -6.420781e-02 -2.201086e-01 -2.201086e-01 -5.004833e-01 -2.160826e-01 -6.647136e-01 -3.722452e-01 -1.963811e-01 -5.560971e-01 -5.257895e-01 -4.156996e-01 -6.868440e-01 -2.177997e-01 -6.329164e-01 -4.103114e-01 -2.881548e-01 -4.716421e-01 -4.857636e-01 -6.870343e-01 -2.537569e-01 -1.405406e-01 -4.579724e-01 -9.644701e-01 -9.378160e-01 -9.261917e-01 -5.019684e-01 -3.716615e-01 -7.114947e-01 -2.888248e-01 -5.233779e-01 -4.437805e-01 -4.301344e-01 -8.104445e-01 -5.994820e-01 -2.594652e-01 -2.594652e-01 -4.829769e-01 -3.821609e-01 -6.796060e-01 -2.130289e-01 -1.668424e-01 -4.494654e-01 -5.221533e-01 -3.657198e-01 -7.349901e-01 -3.162521e-01 -4.706411e-01 -5.067383e-01 -3.594371e-01 -5.022248e-01 -4.237073e-01 -6.930324e-01
WALKING_DOWNSTAIRS "26" 2.792846e-01 -1.262581e-02 -1.064396e-01  9.467973e-01 -7.990037e-02  1.539063e-01 1.114708e-01 -7.131602e-03 -1.189114e-02 -1.075221e-02 -1.003822e-01  8.222140e-02 -9.924653e-02 -3.726811e-02 -5.105874e-02  1.143794e-01  1.143794e-01 -1.488563e-01 -2.353146e-01 -4.187798e-01  2.280010e-02 -6.237000e-03 -2.796401e-01 -2.013681e-01 -1.655524e-01 -3.601146e-01 -1.259182e-01 -4.431262e-01 -2.213888e-01  7.510168e-02 -1.531720e-01 -3.345099e-01 -4.722008e-01  1.739538e-01 -1.162991e-02 -2.848077e-01 -9.627220e-01 -9.354259e-01 -9.330818e-01 -1.281116e-01 -8.640490e-02 -3.793360e-01 -3.313129e-01 -4.734081e-01 -3.320502e-01 -1.708427e-01 -5.471984e-01 -3.589516e-01  1.470017e-01  1.470017e-01 -1.113040e-01 -2.961583e-01 -4.631408e-01  2.267838e-01 -7.828378e-02 -3.466485e-01 -1.308259e-01 -6.153707e-02 -3.967017e-01 -3.981999e-01 -4.975063e-01 -4.344822e-01  5.749437e-03 -6.794108e-02 -3.929907e-01 -4.894974e-01
